order_id,product_id,unit_price,quantity,discount
329,165,172.0,1,0.0
329,41,339.1,2,0.2
329,562,337.82,3,0.0
330,77,325.73,8,0.1
330,741,139.42,1,0.0
330,104,408.46,1,0.1
330,927,186.51,6,0.15
330,263,371.88,2,0.0
331,873,77.81,3,0.1
332,916,314.69,2,0.1
332,449,409.33,3,0.0
332,979,206.38,8,0.1
333,707,216.65,3,0.0
333,872,74.93,1,0.05
333,490,60.82,10,0.15
333,820,403.11,8,0.05
334,389,432.66,3,0.15
334,798,461.0,2,0.15
334,368,225.94,2,0.1
334,627,330.94,1,0.2
334,30,386.09,10,0.2
335,979,437.84,9,0.2
335,686,347.24,10,0.0
336,678,179.42,7,0.05
336,745,421.13,9,0.2
336,255,36.74,3,0.2
336,494,425.93,8,0.05
337,770,250.91,4,0.1
338,52,279.74,7,0.15
338,520,410.38,2,0.15
338,229,227.65,10,0.15
339,878,254.24,6,0.0
340,764,207.69,1,0.2
340,670,279.06,2,0.2
340,19,481.95,5,0.2
340,106,285.54,8,0.1
341,846,119.23,8,0.1
341,56,284.47,10,0.2
341,837,241.84,6,0.15
342,100,382.07,4,0.0
343,364,482.57,5,0.2
343,850,265.77,2,0.0
343,649,449.47,8,0.05
344,110,101.9,7,0.05
344,261,233.95,4,0.1
344,626,62.81,7,0.0
344,201,464.05,10,0.0
345,469,257.06,8,0.0
345,675,269.88,1,0.2
345,604,468.3,10,0.15
345,980,462.94,3,0.2
346,749,72.91,7,0.2
346,835,307.02,6,0.2
347,429,383.56,5,0.15
347,624,482.16,5,0.15
347,938,404.35,3,0.15
347,710,305.24,9,0.1
348,882,281.25,4,0.05
348,322,112.76,5,0.1
348,729,461.38,3,0.05
348,755,256.91,6,0.0
348,958,382.78,9,0.15
349,585,340.38,9,0.1
349,966,439.96,7,0.0
349,684,266.14,1,0.15
349,728,81.21,1,0.05
349,428,140.82,3,0.1
350,150,348.39,5,0.05
350,860,379.26,1,0.1
350,64,408.87,2,0.2
351,886,200.55,9,0.1
351,230,349.54,1,0.15
351,761,199.9,6,0.2
351,663,36.36,5,0.05
351,575,314.08,8,0.05
352,774,371.84,4,0.05
352,603,154.15,3,0.0
352,560,101.62,3,0.2
353,387,29.91,5,0.2
354,134,424.55,1,0.1
354,165,238.5,3,0.0
354,599,85.31,6,0.2
355,793,466.87,10,0.1
356,809,45.71,6,0.2
356,587,117.78,3,0.2
356,564,43.41,9,0.05
356,367,213.81,9,0.15
357,358,118.39,4,0.1
358,370,475.65,10,0.2
358,301,242.68,9,0.0
358,224,66.21,6,0.15
359,927,310.71,10,0.05
359,658,479.86,6,0.15
360,396,135.73,5,0.0
361,842,259.28,8,0.0
361,789,155.25,4,0.1
361,384,261.81,2,0.05
361,527,486.1,9,0.2
361,823,13.59,2,0.05
362,886,217.86,2,0.05
362,702,273.5,7,0.0
363,25,361.27,1,0.0
363,471,45.89,3,0.1
364,73,136.74,7,0.15
364,589,318.81,7,0.1
364,842,18.28,2,0.2
364,234,12.89,10,0.0
364,933,380.42,10,0.0
365,367,464.74,2,0.1
366,622,384.98,8,0.15
366,89,203.61,1,0.15
366,289,86.6,4,0.05
367,816,154.54,3,0.1
367,817,341.87,6,0.0
367,870,281.23,9,0.05
367,559,70.39,1,0.2
368,404,159.3,6,0.05
368,551,212.2,9,0.05
368,561,88.87,4,0.2
368,970,419.03,4,0.0
368,88,98.87,10,0.0
369,473,339.13,5,0.0
369,661,106.73,10,0.15
369,563,476.25,6,0.05
369,75,338.93,4,0.0
369,298,149.72,2,0.05
370,498,312.01,5,0.2
370,462,84.67,10,0.1
370,337,405.77,7,0.05
371,321,130.63,4,0.15
372,861,342.99,6,0.15
372,369,236.8,6,0.1
372,138,248.62,2,0.05
373,84,78.6,9,0.05
373,862,138.98,2,0.0
373,288,447.13,9,0.0
373,880,408.19,10,0.15
373,847,386.91,4,0.0
374,267,330.41,3,0.1
374,557,202.32,10,0.1
374,916,75.6,9,0.2
374,553,54.37,6,0.2
374,484,15.19,4,0.2
375,776,78.78,3,0.05
375,527,287.52,10,0.05
376,962,383.12,4,0.0
376,368,139.53,4,0.0
376,42,337.61,9,0.1
376,225,200.17,8,0.0
377,665,168.79,9,0.1
378,593,95.19,7,0.1
378,558,297.96,2,0.2
378,584,133.28,4,0.2
379,362,248.56,8,0.2
379,837,13.23,3,0.15
379,889,91.15,2,0.2
379,354,325.3,4,0.05
380,162,304.99,2,0.05
380,371,213.16,6,0.0
381,692,89.01,7,0.0
381,491,129.4,3,0.2
381,216,300.25,3,0.2
381,605,29.2,10,0.05
382,171,136.55,3,0.2
383,614,19.12,5,0.0
383,993,116.13,10,0.15
383,578,434.98,3,0.05
383,653,416.88,10,0.05
384,841,260.29,3,0.1
384,786,461.95,10,0.2
384,187,43.73,7,0.15
384,639,74.78,1,0.05
384,676,266.13,9,0.15
385,621,96.94,10,0.2
385,99,29.13,9,0.2
386,96,246.3,3,0.2
387,848,342.49,7,0.2
387,2,216.14,1,0.2
387,919,220.19,8,0.15
387,961,181.75,10,0.0
387,794,218.49,5,0.15
388,932,51.07,10,0.2
388,880,210.24,4,0.0
389,592,266.04,9,0.0
390,671,164.79,6,0.0
390,211,85.84,10,0.1
390,705,138.04,9,0.15
390,824,286.69,10,0.1
391,774,394.06,8,0.05
391,209,191.4,9,0.15
391,424,134.35,5,0.2
391,566,178.73,7,0.05
392,766,122.59,3,0.0
393,521,395.18,9,0.2
393,411,351.56,1,0.05
394,988,54.63,3,0.15
394,652,463.67,7,0.0
394,6,41.4,4,0.1
394,824,49.22,1,0.15
395,629,358.69,10,0.0
395,672,473.4,3,0.15
395,534,225.1,4,0.2
395,294,150.14,1,0.2
396,529,340.27,6,0.05
396,716,330.96,3,0.0
396,238,498.44,7,0.1
396,630,338.13,7,0.2
396,174,108.15,1,0.0
397,563,149.4,9,0.2
398,356,145.49,10,0.05
398,987,232.83,7,0.2
398,836,12.28,3,0.15
399,110,176.58,2,0.2
399,573,478.79,9,0.2
399,75,132.57,8,0.15
399,516,285.95,4,0.1
399,302,481.01,8,0.15
400,883,43.1,4,0.05
400,29,402.08,7,0.1
400,494,263.09,1,0.1
400,120,131.65,2,0.15
400,265,340.11,6,0.0
401,954,117.1,10,0.1
401,183,99.56,4,0.15
401,488,371.19,4,0.05
401,322,437.64,4,0.05
401,363,109.36,4,0.2
402,160,68.74,2,0.15
402,798,310.78,9,0.0
402,110,425.53,6,0.2
403,505,449.53,5,0.15
403,920,99.61,9,0.1
403,903,204.96,10,0.05
404,539,401.64,8,0.2
405,515,180.17,3,0.15
406,716,263.92,6,0.0
407,691,113.27,10,0.0
408,371,137.25,9,0.1
408,628,126.2,8,0.2
408,883,178.12,3,0.15
409,216,192.43,7,0.1
409,430,230.86,10,0.05
409,718,489.84,4,0.0
409,771,363.2,4,0.2
410,877,402.02,3,0.15
410,391,404.78,3,0.15
410,201,254.8,9,0.2
410,150,363.07,8,0.1
411,576,33.38,2,0.05
411,880,39.42,5,0.15
411,582,421.1,2,0.15
412,267,284.57,5,0.1
412,370,19.72,2,0.1
412,369,435.01,10,0.05
413,590,489.89,5,0.1
413,666,169.29,9,0.15
413,665,389.62,8,0.0
413,552,196.72,5,0.15
413,179,319.54,3,0.05
414,432,290.1,2,0.0
414,647,89.38,4,0.1
414,628,165.27,5,0.1
415,661,392.68,6,0.2
415,405,265.26,8,0.15
415,278,91.99,1,0.05
415,909,366.61,5,0.0
415,456,113.18,7,0.0
416,66,469.03,8,0.2
417,27,387.76,9,0.0
418,269,312.87,2,0.15
419,235,149.25,3,0.05
419,254,268.1,3,0.0
419,756,27.23,6,0.1
420,479,468.08,9,0.15
420,999,76.21,9,0.05
420,892,299.51,8,0.2
420,554,223.14,9,0.1
421,494,404.31,8,0.1
421,553,189.23,5,0.05
421,233,158.75,1,0.2
422,353,239.91,1,0.15
422,294,474.01,8,0.1
423,785,220.91,5,0.2
424,816,278.62,4,0.15
424,8,442.26,7,0.15
425,168,371.19,7,0.15
425,733,118.09,2,0.15
426,530,401.98,10,0.1
426,783,149.49,9,0.1
427,193,76.95,2,0.15
427,874,312.69,5,0.2
427,71,251.08,6,0.0
427,187,84.55,9,0.0
428,996,148.24,3,0.15
428,105,366.28,4,0.0
429,16,116.42,7,0.1
429,506,395.01,8,0.1
430,714,49.31,3,0.0
430,811,140.59,7,0.0
430,33,276.16,3,0.05
430,339,448.89,5,0.15
431,125,487.55,4,0.15
432,254,235.81,2,0.2
432,756,336.34,4,0.15
432,35,200.67,5,0.1
432,204,87.72,1,0.2
433,126,107.37,1,0.05
433,260,486.9,4,0.15
433,493,169.01,3,0.1
433,654,296.5,7,0.05
433,306,14.38,1,0.2
434,705,387.69,4,0.05
434,611,254.96,10,0.1
434,159,466.12,1,0.0
434,381,184.2,3,0.2
435,129,249.04,6,0.2
436,825,369.26,1,0.15
436,914,185.5,3,0.1
436,450,450.34,8,0.15
437,302,287.68,9,0.1
437,556,168.6,8,0.1
437,714,435.15,10,0.2
437,502,88.57,9,0.05
437,195,230.2,5,0.2
438,465,322.63,7,0.05
438,1,442.64,10,0.1
438,795,390.25,4,0.1
439,675,483.91,7,0.05
440,700,310.39,6,0.15
440,510,324.04,2,0.0
440,785,266.37,2,0.0
440,565,419.24,3,0.05
440,158,438.01,4,0.0
441,197,324.46,7,0.15
441,102,267.65,10,0.1
441,33,34.05,4,0.2
441,585,361.74,1,0.05
442,951,239.35,1,0.1
442,912,283.43,7,0.1
442,853,399.18,1,0.2
442,82,140.25,1,0.0
443,80,480.69,2,0.0
443,968,365.33,9,0.15
443,222,102.84,9,0.05
444,641,283.49,2,0.2
444,971,185.4,8,0.15
444,184,442.58,3,0.05
444,572,279.48,9,0.1
444,768,332.19,9,0.2
445,956,279.54,6,0.1
445,361,212.05,7,0.1
445,925,308.12,10,0.2
445,323,114.82,9,0.1
446,985,480.31,1,0.0
446,464,491.65,10,0.0
446,459,263.63,5,0.0
447,228,164.3,5,0.2
447,220,260.52,10,0.2
447,877,85.81,1,0.15
448,160,189.87,10,0.05
448,142,124.17,5,0.0
448,272,289.54,10,0.05
449,741,169.1,8,0.05
450,846,292.35,2,0.2
450,921,324.7,1,0.2
450,707,196.96,1,0.1
450,720,180.49,7,0.15
451,891,387.49,10,0.0
452,56,166.47,10,0.05
452,313,170.15,4,0.05
452,537,34.75,7,0.15
452,43,378.89,10,0.2
453,228,221.65,7,0.05
454,345,243.17,1,0.2
454,85,205.6,2,0.15
455,445,76.09,9,0.05
455,793,249.05,10,0.05
455,715,284.97,9,0.05
455,134,128.73,5,0.15
455,781,168.47,10,0.0
456,688,212.66,6,0.1
457,329,301.0,1,0.1
457,353,92.94,6,0.2
458,639,462.86,4,0.05
458,150,345.83,3,0.0
458,452,65.06,1,0.05
458,46,474.98,3,0.1
459,352,349.96,2,0.1
460,483,372.61,4,0.05
460,24,277.75,5,0.2
460,340,246.68,3,0.0
460,215,194.54,9,0.0
461,175,108.34,10,0.1
461,62,36.01,1,0.0
461,291,200.44,5,0.1
462,20,153.32,7,0.05
463,521,164.57,10,0.2
463,727,53.13,4,0.2
463,102,483.73,9,0.0
463,926,29.48,9,0.1
464,502,86.93,6,0.1
464,403,184.14,5,0.05
464,763,498.04,9,0.1
465,641,136.26,7,0.0
466,972,449.62,3,0.0
466,287,367.65,9,0.2
466,231,437.62,4,0.15
466,156,127.78,3,0.15
466,350,485.56,10,0.1
467,556,77.9,9,0.05
467,135,432.67,5,0.2
467,212,455.69,7,0.05
467,669,331.55,10,0.05
468,70,474.81,2,0.05
468,571,165.62,3,0.0
468,546,385.06,7,0.15
469,454,412.63,5,0.05
469,764,391.76,2,0.05
469,957,100.53,10,0.2
470,621,123.15,4,0.05
470,581,346.82,6,0.0
470,628,347.19,8,0.05
471,867,193.24,7,0.15
471,620,242.18,3,0.05
471,481,120.87,7,0.0
471,730,463.46,7,0.05
471,666,373.76,4,0.05
472,182,464.28,8,0.2
473,705,444.92,7,0.15
473,333,390.35,10,0.15
473,888,362.9,7,0.2
473,469,470.18,10,0.2
474,538,28.87,2,0.15
474,657,233.88,1,0.05
474,897,264.16,7,0.0
474,722,283.27,9,0.0
474,806,103.03,8,0.15
475,793,236.06,7,0.1
475,848,310.44,1,0.2
475,293,452.8,8,0.15
476,740,255.32,3,0.2
477,139,22.21,8,0.2
477,403,449.34,4,0.15
477,424,54.19,6,0.05
477,332,362.0,2,0.0
477,462,65.94,8,0.1
478,537,356.57,9,0.2
479,388,196.5,3,0.1
479,564,287.09,3,0.05
480,184,358.9,7,0.1
480,788,161.66,8,0.1
481,121,74.47,4,0.0
481,921,315.05,5,0.0
482,510,405.65,10,0.15
482,876,126.56,10,0.15
482,511,232.33,8,0.0
482,557,304.6,1,0.05
483,285,414.37,1,0.05
483,635,82.65,6,0.0
483,644,81.23,1,0.2
483,571,420.63,5,0.1
483,840,460.99,1,0.0
484,183,309.43,10,0.2
484,166,395.78,3,0.15
484,689,377.17,6,0.0
484,292,55.63,5,0.1
485,920,43.16,7,0.2
485,389,41.81,8,0.05
485,840,69.79,5,0.1
486,424,38.51,10,0.2
486,538,493.72,8,0.2
486,215,467.61,5,0.15
486,713,308.33,6,0.1
486,627,267.44,10,0.1
487,630,253.23,8,0.15
487,577,405.91,10,0.05
488,199,21.75,2,0.05
488,2,401.79,7,0.15
488,122,32.29,6,0.2
489,12,108.58,5,0.1
489,656,397.2,5,0.1
490,564,346.06,6,0.15
490,332,364.95,10,0.0
490,786,417.7,4,0.1
490,7,418.57,8,0.15
490,117,400.65,3,0.15
491,643,447.11,9,0.1
491,472,236.61,7,0.0
492,307,282.04,1,0.05
492,579,292.92,6,0.1
492,743,42.44,3,0.1
492,695,421.96,6,0.15
492,324,316.99,3,0.2
493,399,393.35,5,0.1
493,192,357.82,5,0.15
493,610,52.53,4,0.1
493,120,231.43,5,0.05
493,886,267.3,3,0.0
494,804,109.03,2,0.15
494,39,257.94,8,0.2
494,797,85.5,6,0.15
495,318,437.18,9,0.05
495,795,110.54,1,0.15
495,336,199.92,9,0.0
495,147,12.01,1,0.2
495,788,437.22,6,0.15
496,106,265.08,5,0.0
497,777,167.23,4,0.1
497,320,145.56,6,0.15
497,655,338.85,5,0.05
497,914,87.17,2,0.0
497,215,479.57,9,0.2
498,212,275.84,9,0.1
499,145,403.96,10,0.05
499,966,93.92,5,0.2
499,722,447.2,9,0.15
500,134,24.21,1,0.0
501,56,97.7,10,0.2
501,89,318.44,8,0.2
501,437,184.26,6,0.05
501,402,359.32,9,0.0
502,582,403.15,8,0.0
502,135,233.24,8,0.15
502,96,123.53,4,0.05
502,833,431.94,10,0.1
503,402,459.46,6,0.1
503,188,232.11,1,0.0
503,717,242.91,6,0.15
504,867,180.82,10,0.05
504,175,258.9,7,0.0
504,290,169.68,2,0.1
504,787,271.05,7,0.2
505,245,87.92,8,0.15
505,636,42.37,4,0.2
505,250,221.26,7,0.2
505,562,395.79,9,0.05
506,679,48.17,10,0.15
506,686,66.02,10,0.15
507,569,228.16,5,0.15
507,100,44.11,2,0.2
507,842,387.96,7,0.1
508,661,116.63,3,0.2
508,677,452.6,1,0.05
508,63,333.83,8,0.2
508,93,152.84,10,0.2
509,201,165.13,10,0.1
509,211,460.07,7,0.1
509,698,495.24,10,0.0
509,899,309.63,9,0.15
510,873,40.58,9,0.0
510,302,10.41,9,0.1
511,882,148.28,1,0.05
512,720,165.88,7,0.15
512,605,196.97,9,0.05
512,404,334.62,8,0.05
512,641,102.23,7,0.1
513,158,71.52,1,0.0
513,296,327.71,3,0.15
513,894,332.38,3,0.0
513,687,77.24,7,0.15
514,953,259.61,9,0.15
514,436,198.51,4,0.05
514,639,218.14,1,0.2
514,185,254.1,4,0.2
514,466,141.93,9,0.2
515,35,246.8,6,0.0
515,39,294.33,2,0.05
515,582,367.79,9,0.1
516,530,308.93,4,0.15
516,81,319.02,2,0.2
516,536,401.07,5,0.2
516,912,35.86,6,0.2
517,481,232.48,8,0.2
518,432,489.1,5,0.1
518,362,92.08,10,0.1
518,984,366.22,10,0.1
519,645,241.85,3,0.2
520,673,495.28,10,0.0
521,497,257.74,5,0.1
521,85,74.94,5,0.1
521,130,430.35,1,0.0
522,179,332.99,6,0.05
522,932,138.01,4,0.15
522,606,98.6,9,0.0
522,757,178.0,2,0.05
522,155,301.82,3,0.15
523,789,225.69,3,0.05
523,393,293.1,6,0.0
523,244,324.71,2,0.0
523,677,92.12,7,0.15
524,488,378.69,9,0.05
524,765,196.1,7,0.15
524,972,138.69,9,0.15
525,296,464.34,8,0.15
526,985,478.38,2,0.2
526,543,322.34,7,0.2
526,700,459.84,5,0.1
527,274,135.12,10,0.15
527,822,235.94,4,0.2
527,101,387.54,9,0.1
528,321,15.18,1,0.0
528,561,15.86,2,0.2
529,702,228.51,4,0.1
530,198,313.5,1,0.2
530,35,331.74,4,0.2
530,25,322.66,2,0.0
531,134,327.47,3,0.0
531,385,350.87,5,0.1
531,673,238.81,2,0.15
531,783,462.12,5,0.15
531,922,349.19,6,0.1
532,800,145.87,1,0.15
532,76,200.41,1,0.1
533,183,250.94,4,0.2
533,452,202.39,8,0.0
533,72,80.5,7,0.05
534,659,136.91,1,0.0
534,109,44.5,5,0.15
534,935,19.19,8,0.05
534,453,329.9,1,0.0
534,733,335.66,5,0.05
535,927,11.81,8,0.15
535,401,223.67,2,0.2
535,589,120.66,7,0.15
536,581,272.3,6,0.1
537,411,498.54,2,0.1
537,57,271.97,6,0.0
537,648,422.18,5,0.05
538,568,484.08,4,0.1
538,41,350.98,2,0.1
539,87,370.31,3,0.0
539,907,104.62,10,0.05
539,648,249.72,2,0.2
539,449,325.27,8,0.2
540,990,37.47,1,0.15
540,17,67.91,9,0.15
540,38,470.64,9,0.05
540,348,373.12,4,0.0
541,754,79.38,1,0.15
542,47,17.04,1,0.1
542,249,412.16,2,0.15
542,719,309.5,10,0.0
542,665,410.72,2,0.0
542,134,253.6,10,0.05
543,824,109.29,6,0.15
544,124,292.22,3,0.1
544,1000,419.85,4,0.0
544,701,300.61,6,0.0
545,281,79.21,7,0.05
546,567,129.39,10,0.0
546,169,75.35,10,0.15
546,450,391.05,1,0.15
547,7,13.54,2,0.2
548,427,398.2,8,0.05
548,711,111.02,5,0.2
548,827,230.71,4,0.05
549,709,254.94,2,0.1
549,39,180.45,1,0.2
549,611,125.46,2,0.2
549,185,488.63,10,0.1
549,735,432.74,9,0.2
550,476,316.97,4,0.1
550,789,36.0,2,0.05
551,510,462.11,1,0.1
551,181,149.68,7,0.1
551,164,173.8,8,0.0
551,687,61.17,1,0.2
552,162,24.24,9,0.0
552,805,44.72,4,0.15
553,594,341.66,6,0.05
553,334,391.7,6,0.05
553,430,58.05,7,0.05
553,204,194.01,4,0.0
553,766,240.79,8,0.0
554,149,232.95,7,0.1
554,222,76.84,4,0.1
554,951,488.02,4,0.1
554,625,72.33,10,0.0
555,140,238.11,7,0.05
555,114,382.57,4,0.1
555,873,305.78,10,0.05
556,994,211.73,9,0.15
556,567,432.48,4,0.2
556,876,242.01,8,0.1
556,236,17.11,7,0.05
556,89,131.44,7,0.2
557,914,299.97,3,0.2
557,950,450.14,7,0.0
558,482,369.4,9,0.0
559,544,401.03,2,0.15
559,404,252.69,2,0.2
559,491,379.01,7,0.05
559,830,75.03,5,0.05
560,17,245.09,5,0.05
561,879,21.96,8,0.15
561,585,388.2,7,0.05
561,766,397.03,6,0.15
561,598,354.91,1,0.0
562,915,26.03,7,0.1
562,708,352.05,10,0.2
562,341,291.86,4,0.0
562,544,314.02,6,0.0
563,969,35.27,7,0.1
563,932,238.02,1,0.1
563,691,189.55,9,0.0
563,373,284.77,4,0.05
563,910,490.81,4,0.2
564,665,244.46,10,0.05
565,329,449.99,9,0.15
565,362,145.8,2,0.1
566,464,268.07,2,0.15
566,498,357.81,9,0.1
566,514,231.47,6,0.0
567,914,234.36,2,0.15
567,906,449.99,5,0.0
568,169,145.21,3,0.15
569,896,265.14,1,0.1
569,210,214.1,9,0.05
570,356,325.9,5,0.05
570,431,40.85,4,0.2
570,455,325.89,7,0.2
570,756,177.97,6,0.15
571,682,228.18,5,0.2
571,714,74.66,5,0.05
571,543,396.74,4,0.15
571,863,192.23,5,0.0
571,562,82.69,5,0.15
572,634,88.79,9,0.1
572,947,99.32,3,0.05
573,244,30.16,6,0.2
573,120,71.97,5,0.1
574,211,356.5,6,0.1
574,576,82.49,8,0.2
575,547,69.53,1,0.15
575,309,466.22,3,0.15
576,160,371.86,9,0.1
576,5,327.15,5,0.15
576,994,449.03,10,0.05
577,747,347.68,8,0.0
577,929,78.32,9,0.0
577,945,160.96,7,0.2
577,453,422.03,8,0.1
577,347,55.32,1,0.2
578,598,118.85,5,0.05
578,540,21.05,9,0.15
579,1000,260.78,4,0.15
580,618,472.27,6,0.15
580,620,82.49,7,0.1
580,524,199.2,1,0.1
581,360,438.41,2,0.05
581,316,366.65,8,0.15
581,457,403.81,5,0.05
582,747,419.4,10,0.0
582,918,80.38,5,0.15
582,425,494.31,9,0.1
582,143,42.4,10,0.15
583,7,210.64,5,0.15
584,570,358.02,3,0.05
584,474,101.14,7,0.1
585,503,418.95,5,0.15
585,44,284.05,8,0.05
585,843,23.15,1,0.05
585,847,138.71,8,0.0
585,310,330.37,5,0.15
586,504,347.04,4,0.0
586,929,68.48,5,0.15
587,614,375.33,10,0.15
588,447,243.26,2,0.1
588,890,261.14,10,0.0
588,265,424.19,3,0.2
588,644,38.67,6,0.15
588,703,440.38,3,0.1
589,55,186.97,6,0.0
589,280,152.03,9,0.0
590,199,56.31,3,0.2
590,785,168.08,6,0.1
590,644,143.01,6,0.0
590,188,271.87,6,0.05
590,784,16.32,9,0.1
591,798,176.75,3,0.0
591,497,116.76,9,0.05
591,422,417.47,9,0.2
592,867,380.59,2,0.15
592,545,235.64,2,0.0
592,730,411.23,1,0.15
592,565,180.62,6,0.05
592,720,410.35,10,0.2
593,177,24.09,2,0.05
593,727,73.07,3,0.05
593,312,160.64,4,0.05
594,436,348.5,2,0.0
595,794,247.28,7,0.0
596,111,398.6,9,0.2
596,34,39.04,2,0.1
597,68,157.81,1,0.0
598,943,304.88,10,0.05
599,687,24.34,3,0.1
599,360,474.91,6,0.1
600,876,392.59,10,0.05
600,513,257.41,2,0.0
601,782,103.86,5,0.05
601,15,451.81,9,0.0
601,542,487.05,2,0.05
601,223,461.03,8,0.1
601,733,352.09,3,0.15
602,186,419.02,7,0.15
603,527,209.71,6,0.0
603,234,238.29,9,0.05
604,781,282.99,1,0.0
604,370,170.78,2,0.15
604,722,148.97,10,0.1
604,296,346.65,8,0.05
605,418,429.82,8,0.1
605,298,97.86,8,0.0
605,876,204.22,9,0.0
605,439,68.42,7,0.15
605,194,350.57,2,0.05
606,373,487.85,6,0.05
607,865,218.11,8,0.1
607,414,384.76,10,0.2
607,126,143.76,7,0.1
607,239,243.15,10,0.15
607,859,493.89,9,0.1
608,787,62.94,5,0.15
608,466,253.66,3,0.0
609,756,35.9,2,0.15
610,996,97.76,10,0.1
611,311,315.38,2,0.2
611,637,386.11,8,0.05
612,678,257.35,9,0.1
612,510,406.65,9,0.2
612,503,18.66,1,0.15
613,393,230.56,7,0.15
614,37,333.11,5,0.05
614,34,250.83,3,0.1
614,182,360.7,8,0.0
614,571,288.74,8,0.2
615,586,86.59,1,0.15
615,482,139.06,10,0.15
615,488,312.3,6,0.1
615,576,167.04,1,0.2
615,875,32.11,6,0.1
616,28,196.48,7,0.1
616,784,496.05,7,0.1
616,913,37.66,4,0.05
616,641,124.96,5,0.2
616,350,51.62,2,0.1
617,346,93.19,9,0.1
618,472,332.31,7,0.2
619,924,240.15,1,0.1
619,432,195.09,7,0.1
619,274,290.54,8,0.0
619,21,348.52,4,0.1
619,713,253.4,6,0.05
620,307,253.51,2,0.2
620,373,114.9,5,0.0
620,993,155.69,10,0.15
620,447,404.26,10,0.0
620,207,361.68,10,0.0
621,345,270.22,7,0.05
621,280,180.19,2,0.1
621,69,257.27,5,0.15
621,581,335.09,6,0.05
621,821,213.01,5,0.2
622,465,441.64,9,0.05
622,688,292.65,4,0.15
622,782,141.29,9,0.2
622,561,427.86,7,0.2
622,185,366.04,1,0.2
623,374,82.39,3,0.1
623,474,423.62,7,0.1
624,650,109.74,7,0.1
625,662,346.56,4,0.15
625,165,126.86,3,0.05
625,263,23.58,5,0.15
626,574,453.77,4,0.05
626,447,143.63,1,0.1
626,433,396.94,5,0.2
626,663,96.23,1,0.15
627,57,431.2,2,0.1
628,306,209.43,6,0.0
628,888,204.48,3,0.05
628,66,64.85,9,0.0
628,923,265.76,10,0.2
628,979,133.39,2,0.05
629,126,417.84,7,0.05
629,792,468.4,4,0.05
629,827,62.34,4,0.1
629,321,225.34,5,0.2
629,338,37.4,9,0.1
630,325,277.42,8,0.05
631,901,81.01,8,0.1
631,804,412.47,1,0.2
631,960,27.06,1,0.05
632,566,323.09,6,0.0
632,394,272.11,4,0.15
632,317,200.35,7,0.1
633,93,380.77,5,0.05
633,959,431.11,3,0.15
633,843,319.36,7,0.0
634,888,391.93,8,0.15
634,83,371.1,6,0.15
634,843,439.61,2,0.05
635,519,216.23,9,0.1
635,68,232.1,1,0.0
635,361,324.27,3,0.15
636,4,108.04,5,0.1
636,411,292.15,2,0.05
637,529,485.14,3,0.2
637,731,346.02,6,0.15
638,895,95.0,10,0.1
638,753,401.77,4,0.0
638,137,213.1,3,0.15
638,267,439.43,10,0.05
639,971,21.26,9,0.2
640,929,487.32,4,0.1
640,92,353.62,3,0.0
641,633,83.13,6,0.05
641,440,474.15,2,0.0
641,615,362.11,7,0.15
641,267,415.36,8,0.0
642,731,103.37,5,0.1
642,209,375.76,7,0.05
643,877,497.65,5,0.05
643,212,214.98,7,0.05
643,615,24.1,5,0.05
643,221,312.66,4,0.1
644,701,239.75,6,0.15
644,663,346.56,7,0.15
644,470,370.69,5,0.0
644,88,56.69,1,0.0
644,11,173.1,4,0.15
645,621,483.93,10,0.0
645,962,12.63,9,0.2
645,687,196.66,7,0.1
646,992,284.18,10,0.05
646,914,137.54,9,0.15
647,899,53.93,9,0.15
647,480,79.48,2,0.1
647,136,31.64,3,0.15
648,766,220.74,5,0.2
648,370,416.5,5,0.2
648,949,163.38,3,0.1
649,783,427.99,8,0.0
649,973,102.57,1,0.05
649,155,99.74,8,0.1
649,570,90.14,8,0.15
650,917,464.33,1,0.15
651,727,234.3,2,0.05
651,575,70.59,2,0.05
651,497,435.4,3,0.05
652,843,296.98,10,0.0
652,280,267.75,10,0.05
652,577,214.05,2,0.05
652,913,386.44,2,0.1
652,680,22.72,2,0.15
653,605,61.97,6,0.05
653,952,24.15,8,0.15
653,975,232.49,5,0.2
654,338,485.19,10,0.15
655,971,454.37,10,0.05
655,750,113.57,1,0.1
655,752,168.35,1,0.0
656,975,135.03,4,0.15
656,617,53.7,4,0.05
656,391,200.37,7,0.1
656,95,327.11,3,0.0
656,409,156.29,7,0.1
657,135,190.05,4,0.15
657,368,228.27,7,0.15
657,682,141.55,10,0.15
657,99,54.21,7,0.1
657,853,310.8,7,0.15
658,42,261.54,8,0.05
659,954,268.37,9,0.0
659,508,152.44,7,0.0
660,308,452.42,4,0.2
660,153,219.59,10,0.0
660,131,279.99,1,0.2
660,701,62.74,7,0.15
661,476,333.82,10,0.1
662,261,386.64,1,0.0
662,600,372.85,8,0.05
662,84,395.23,7,0.0
663,427,439.61,5,0.1
664,742,315.67,5,0.1
664,466,483.69,3,0.05
664,776,100.69,10,0.1
664,687,437.09,2,0.15
664,461,271.84,1,0.15
665,14,94.15,8,0.15
666,890,304.92,8,0.1
666,674,313.06,10,0.1
666,989,348.42,7,0.1
666,763,52.94,3,0.0
667,115,17.78,4,0.0
667,836,112.52,3,0.05
668,863,273.91,2,0.1
