order_id,customer_id,employee_id,order_date,required_date,shipped_date,ship_via,freight,ship_name,ship_city,ship_region,ship_country,order_status,payment_method
200,2475,248,2024-12-29,2025-01-04,2025-01-05,USPS,11.93,"Sanders, Miller and Murphy",Vancouver,South Carolina,Canada,Delivered,Debit Card
201,3602,213,2026-06-04,2026-06-14,2026-06-08,UPS,34.7,Finley-Sims,Bangalore,Ohio,India,Processing,UPI
202,2830,500,2025-08-19,2025-08-28,2025-08-21,DHL,27.97,Williamson and Sons,London,Ohio,UK,Delivered,UPI
203,3684,127,2026-03-29,2026-04-03,2026-03-30,USPS,87.1,Bright-Francis,New York,Utah,USA,Shipped,Debit Card
204,1309,417,2025-05-27,2025-06-04,2025-06-01,UPS,52.34,"Padilla, Garcia and Jackson",London,Connecticut,UK,Processing,Net Banking
205,4086,451,2024-10-30,2024-11-06,2024-11-03,USPS,53.02,Nguyen Inc,Seattle,Alaska,USA,Delivered,Debit Card
206,4779,181,2024-10-20,2024-10-23,2024-10-21,USPS,32.15,Jordan-Sanchez,Manchester,Minnesota,UK,Delivered,Credit Card
207,3531,69,2025-04-23,2025-04-30,2025-04-29,DHL,9.3,"Sparks, Jackson and Miller",Manchester,Oregon,UK,Delivered,Cash
208,4603,100,2025-03-08,2025-03-16,2025-03-13,USPS,52.9,"Allen, Durham and Thomas",London,South Carolina,UK,Processing,UPI
209,974,66,2025-07-08,2025-07-12,2025-07-12,DHL,76.72,Stevens-Estrada,Manchester,South Dakota,UK,Delivered,Cash
210,4171,206,2025-07-14,2025-07-17,2025-07-15,DHL,81.38,"Payne, Jones and Landry",Seattle,Maine,USA,Processing,Net Banking
211,1221,311,2026-01-20,2026-01-25,2026-01-23,USPS,99.11,"Hayden, Vaughn and Bryant",London,Maryland,UK,Processing,UPI
212,4864,173,2024-11-03,2024-11-13,2024-11-09,FedEx,39.99,Castaneda-Rodriguez,Manchester,Illinois,UK,Processing,Credit Card
213,3413,299,2025-03-06,2025-03-13,2025-03-13,USPS,30.23,Andrews-Haney,Chicago,Oregon,USA,Processing,Cash
214,4732,117,2024-10-23,2024-10-26,2024-10-28,USPS,19.04,"Foster, Smith and Grimes",Toronto,Alaska,Canada,Processing,Debit Card
215,259,294,2023-10-07,2023-10-11,2023-10-09,DHL,44.78,"Crawford, Strong and Mitchell",New York,Rhode Island,USA,Shipped,Debit Card
216,3362,257,2024-07-14,2024-07-24,2024-07-21,UPS,54.27,Robinson-Lee,Chicago,Rhode Island,USA,Processing,UPI
217,3919,270,2024-08-15,2024-08-24,2024-08-18,DHL,56.9,"Saunders, Becker and Taylor",Bangalore,Utah,India,Processing,UPI
218,4998,248,2023-12-20,2023-12-26,2023-12-22,UPS,94.44,"Williams, Kramer and Johnson",Manchester,South Dakota,UK,Shipped,UPI
219,1699,354,2025-02-08,2025-02-18,2025-02-11,DHL,32.34,Davis LLC,Vancouver,Washington,Canada,Processing,Cash
220,3111,459,2024-12-11,2024-12-20,2024-12-18,DHL,9.0,Thompson-Anderson,London,West Virginia,UK,Processing,Credit Card
221,2838,474,2025-11-06,2025-11-16,2025-11-12,UPS,24.2,"Shaw, Nelson and Martin",Manchester,Mississippi,UK,Processing,UPI
222,4605,357,2025-08-09,2025-08-16,2025-08-11,UPS,28.03,"Harrell, Brock and Mcdonald",Chicago,Maine,USA,Processing,Cash
223,1849,327,2023-11-16,2023-11-22,2023-11-17,DHL,73.15,Dalton Ltd,New York,Georgia,USA,Delivered,Debit Card
224,43,494,2026-06-04,2026-06-09,2026-06-08,UPS,76.81,"Diaz, Gibbs and Smith",Vancouver,Montana,Canada,Shipped,UPI
225,2339,331,2025-11-02,2025-11-05,2025-11-09,UPS,55.84,Richardson-Curry,Chicago,Delaware,USA,Processing,Credit Card
226,1435,214,2024-09-02,2024-09-07,2024-09-03,UPS,93.98,Carson-Bentley,Vancouver,Pennsylvania,Canada,Shipped,Credit Card
227,76,153,2024-01-07,2024-01-11,2024-01-10,USPS,89.48,Ruiz PLC,Manchester,Utah,UK,Delivered,Cash
228,3835,140,2025-12-11,2025-12-17,2025-12-18,UPS,74.46,"Walker, Brown and Colon",New York,Massachusetts,USA,Processing,UPI
229,1526,8,2026-07-16,2026-07-24,2026-07-23,UPS,63.04,"Ortiz, Taylor and Shah",London,Maryland,UK,Processing,Net Banking
230,3504,264,2024-11-06,2024-11-14,2024-11-07,UPS,98.26,Davis PLC,Toronto,New York,Canada,Shipped,UPI
231,2033,4,2024-02-18,2024-02-25,2024-02-22,DHL,95.63,Watson-Avery,Bangalore,Missouri,India,Shipped,Cash
232,4694,6,2026-07-08,2026-07-15,2026-07-14,FedEx,68.44,Matthews-Barber,London,Ohio,UK,Shipped,UPI
233,1309,208,2025-04-27,2025-05-04,2025-05-03,DHL,39.92,Bass PLC,Chicago,Tennessee,USA,Delivered,Debit Card
234,1095,245,2025-04-16,2025-04-21,2025-04-20,USPS,76.95,Vaughn and Sons,Manchester,Louisiana,UK,Processing,Debit Card
235,2028,349,2025-06-10,2025-06-14,2025-06-15,FedEx,92.14,Foley Inc,Vancouver,New Hampshire,Canada,Delivered,Credit Card
236,4487,463,2026-06-22,2026-06-28,2026-06-27,DHL,86.18,"Winters, Newman and Brown",Hyderabad,Mississippi,India,Shipped,Credit Card
237,1683,368,2024-09-23,2024-10-03,2024-09-24,USPS,17.53,Rush Group,Toronto,Illinois,Canada,Shipped,Net Banking
238,4620,30,2023-12-12,2023-12-22,2023-12-18,USPS,29.17,May PLC,London,Texas,UK,Delivered,Debit Card
239,4738,38,2023-08-25,2023-08-28,2023-08-29,FedEx,93.79,Sanchez-Martinez,London,Arkansas,UK,Delivered,Net Banking
240,260,147,2025-12-16,2025-12-25,2025-12-18,USPS,40.57,Gallegos PLC,Mumbai,Indiana,India,Shipped,Net Banking
241,3093,193,2024-06-08,2024-06-12,2024-06-14,DHL,16.27,Li and Sons,Mumbai,Pennsylvania,India,Processing,Net Banking
242,4333,66,2024-12-14,2024-12-20,2024-12-21,DHL,48.99,Kramer PLC,Seattle,Wyoming,USA,Processing,Cash
243,3475,273,2023-07-27,2023-08-05,2023-08-03,USPS,37.89,Huerta PLC,Hyderabad,Louisiana,India,Shipped,Debit Card
244,925,17,2024-08-15,2024-08-24,2024-08-20,UPS,11.39,Guerrero Inc,Seattle,Idaho,USA,Processing,Credit Card
245,3658,307,2024-02-12,2024-02-15,2024-02-14,USPS,27.26,Tyler-Young,New York,Alabama,USA,Delivered,Credit Card
246,1148,258,2024-12-06,2024-12-13,2024-12-08,UPS,33.67,Baker and Sons,Manchester,Alaska,UK,Delivered,Cash
247,1811,212,2025-05-06,2025-05-13,2025-05-09,UPS,64.47,Reese Group,Chicago,North Dakota,USA,Shipped,Cash
248,4061,25,2025-06-18,2025-06-26,2025-06-24,USPS,43.78,Palmer-Rodriguez,Vancouver,Wyoming,Canada,Shipped,Net Banking
249,1507,387,2025-09-12,2025-09-22,2025-09-14,UPS,81.55,"Williams, Logan and Camacho",Bangalore,Iowa,India,Delivered,Cash
250,3381,496,2025-10-10,2025-10-19,2025-10-15,UPS,29.22,Schneider-Johnson,Bangalore,Maryland,India,Shipped,Credit Card
251,3685,434,2025-08-05,2025-08-13,2025-08-06,DHL,40.83,Parks-Henry,Hyderabad,Montana,India,Processing,Cash
252,324,448,2025-06-11,2025-06-15,2025-06-13,UPS,87.6,Morris and Sons,Bangalore,California,India,Shipped,UPI
253,126,109,2023-11-02,2023-11-08,2023-11-08,USPS,91.87,Weber-Richards,Chicago,Florida,USA,Processing,Cash
254,1676,204,2024-12-09,2024-12-15,2024-12-14,USPS,49.29,"Schmidt, Chavez and Jacobs",Manchester,Missouri,UK,Processing,UPI
255,2527,134,2023-12-24,2024-01-01,2023-12-29,FedEx,81.27,Farrell Ltd,Vancouver,Vermont,Canada,Processing,Net Banking
256,2624,469,2025-11-25,2025-12-01,2025-11-28,FedEx,58.44,Jordan and Sons,Manchester,Washington,UK,Delivered,Debit Card
257,133,134,2025-04-25,2025-05-04,2025-04-28,DHL,26.85,Ross-Blair,Hyderabad,Michigan,India,Processing,Debit Card
258,4091,282,2024-11-19,2024-11-27,2024-11-22,USPS,20.98,Ortega-Brooks,Vancouver,Nevada,Canada,Shipped,Debit Card
259,1147,369,2024-03-16,2024-03-26,2024-03-18,FedEx,84.71,Jones-Decker,Chicago,Utah,USA,Delivered,Credit Card
260,53,212,2023-12-14,2023-12-19,2023-12-21,UPS,5.87,Garner LLC,Hyderabad,Nevada,India,Processing,Net Banking
261,3058,31,2024-02-10,2024-02-20,2024-02-16,FedEx,55.56,Willis PLC,Toronto,Oklahoma,Canada,Shipped,Credit Card
262,138,272,2025-12-11,2025-12-18,2025-12-16,USPS,81.59,"Martinez, Gomez and Ortega",London,Michigan,UK,Delivered,Credit Card
263,790,269,2025-05-10,2025-05-15,2025-05-12,DHL,82.45,Schmitt PLC,Mumbai,Washington,India,Shipped,Net Banking
264,648,192,2024-11-19,2024-11-28,2024-11-23,UPS,33.5,Lane and Sons,Mumbai,Minnesota,India,Delivered,Credit Card
265,766,208,2024-03-19,2024-03-28,2024-03-23,FedEx,71.77,Walker-Rodriguez,Toronto,Texas,Canada,Delivered,Net Banking
266,3555,331,2025-12-03,2025-12-11,2025-12-08,FedEx,26.83,Farmer PLC,Chicago,Mississippi,USA,Processing,Cash
267,3896,139,2024-07-08,2024-07-11,2024-07-09,UPS,93.23,"Villegas, Cardenas and Austin",London,Nevada,UK,Shipped,Credit Card
268,1698,301,2026-04-16,2026-04-21,2026-04-23,DHL,20.43,Lynch Ltd,Toronto,Oklahoma,Canada,Delivered,Cash
269,3188,347,2026-07-04,2026-07-12,2026-07-08,FedEx,52.58,White Ltd,Mumbai,Louisiana,India,Shipped,Credit Card
270,801,224,2024-11-13,2024-11-19,2024-11-20,USPS,97.05,Smith-Kane,New York,Michigan,USA,Shipped,Credit Card
271,2240,402,2025-12-18,2025-12-28,2025-12-22,USPS,46.03,Jones-Figueroa,Bangalore,Texas,India,Processing,Cash
272,3114,44,2023-09-08,2023-09-15,2023-09-15,FedEx,12.79,"Moreno, Bennett and Chavez",Mumbai,Colorado,India,Delivered,Net Banking
273,1264,379,2024-03-23,2024-04-01,2024-03-26,FedEx,5.49,Griffith-Frank,London,Mississippi,UK,Shipped,Net Banking
274,2949,390,2025-12-20,2025-12-27,2025-12-21,UPS,45.94,Ware and Sons,Hyderabad,Rhode Island,India,Processing,Cash
275,4198,209,2024-03-23,2024-03-27,2024-03-24,FedEx,61.71,"Williams, Miller and Ramos",New York,Wisconsin,USA,Shipped,Net Banking
276,102,150,2025-05-11,2025-05-20,2025-05-15,UPS,59.34,"Ramos, Nelson and Fischer",Chicago,New York,USA,Delivered,Net Banking
277,1389,72,2024-01-15,2024-01-22,2024-01-18,UPS,11.01,Rodriguez-Gregory,Manchester,Minnesota,UK,Shipped,UPI
278,3450,154,2026-01-29,2026-02-08,2026-02-05,DHL,94.7,"Estrada, Williams and Foster",New York,New York,USA,Processing,Net Banking
279,4865,316,2026-02-08,2026-02-14,2026-02-12,DHL,5.64,Harris and Sons,Seattle,Arkansas,USA,Shipped,UPI
280,3113,412,2024-02-21,2024-02-29,2024-02-25,UPS,33.54,Roberts-Wilson,Manchester,Wisconsin,UK,Processing,Debit Card
281,3925,161,2025-09-02,2025-09-07,2025-09-06,USPS,96.94,Thompson-James,Manchester,West Virginia,UK,Delivered,UPI
282,3081,144,2026-07-20,2026-07-29,2026-07-23,UPS,61.26,"Hansen, Barnett and Gomez",Chicago,Iowa,USA,Processing,Debit Card
283,4507,14,2025-03-30,2025-04-09,2025-04-05,DHL,83.97,Graham Group,Bangalore,West Virginia,India,Delivered,Net Banking
284,4091,72,2023-11-20,2023-11-27,2023-11-22,USPS,79.96,"Patterson, Sullivan and Bowman",London,Massachusetts,UK,Delivered,Net Banking
285,4899,246,2024-10-14,2024-10-23,2024-10-19,DHL,71.66,Smith-Nguyen,Toronto,Delaware,Canada,Processing,Cash
286,697,56,2026-03-09,2026-03-15,2026-03-15,FedEx,58.51,"Gillespie, Davis and Richard",London,New Jersey,UK,Processing,Net Banking
287,2717,495,2024-08-03,2024-08-12,2024-08-04,DHL,26.09,"Morales, Miller and Harrell",Seattle,Nevada,USA,Processing,Cash
288,4572,298,2024-12-31,2025-01-06,2025-01-04,USPS,78.37,Maxwell-Jones,Manchester,Iowa,UK,Processing,Cash
289,1235,177,2026-04-01,2026-04-04,2026-04-05,USPS,92.45,"Hicks, Bullock and Bailey",New York,Delaware,USA,Delivered,Credit Card
290,1161,179,2026-04-20,2026-04-27,2026-04-23,USPS,38.09,Garcia LLC,Toronto,Georgia,Canada,Delivered,Net Banking
291,3707,164,2024-05-24,2024-05-28,2024-05-27,FedEx,7.15,"Hernandez, Malone and Jones",Chicago,Idaho,USA,Shipped,Credit Card
292,1347,477,2026-03-24,2026-03-30,2026-03-29,UPS,36.44,Webster-Wolf,Mumbai,New York,India,Shipped,Net Banking
293,1900,409,2025-06-19,2025-06-28,2025-06-25,USPS,42.58,"Day, Downs and Morris",Hyderabad,Utah,India,Processing,Cash
294,1617,231,2026-03-23,2026-04-01,2026-03-27,UPS,24.55,Gonzales Group,Chicago,Massachusetts,USA,Processing,Credit Card
295,4730,53,2025-06-08,2025-06-13,2025-06-11,USPS,15.83,Hogan-Vargas,London,South Dakota,UK,Processing,Net Banking
296,4324,495,2025-01-19,2025-01-27,2025-01-24,FedEx,38.05,Collins Group,Vancouver,North Carolina,Canada,Shipped,Cash
297,1414,417,2023-09-19,2023-09-26,2023-09-24,UPS,34.75,Decker-Jones,Chicago,Arkansas,USA,Delivered,UPI
298,959,94,2023-12-10,2023-12-18,2023-12-16,USPS,44.73,"Hunter, Ford and Spencer",Mumbai,South Carolina,India,Delivered,Cash
299,3144,217,2023-09-24,2023-09-29,2023-09-28,UPS,51.52,"Pearson, Morris and Alvarez",Mumbai,New Hampshire,India,Delivered,Debit Card
300,2578,432,2024-03-13,2024-03-23,2024-03-18,FedEx,51.04,Garcia-Nolan,New York,Arkansas,USA,Delivered,Net Banking
301,4601,259,2025-01-06,2025-01-16,2025-01-10,USPS,51.43,Wagner and Sons,Vancouver,Virginia,Canada,Delivered,Cash
302,253,408,2023-09-21,2023-09-27,2023-09-24,UPS,56.07,"Kim, Gonzales and Mills",New York,Kansas,USA,Delivered,Net Banking
303,4634,381,2024-03-25,2024-04-04,2024-03-30,FedEx,30.45,Hardin-Hughes,Chicago,Mississippi,USA,Processing,UPI
304,4441,422,2024-12-29,2025-01-01,2025-01-05,USPS,14.73,"Williams, Mccoy and Cook",Toronto,Utah,Canada,Processing,Debit Card
305,2439,448,2024-12-16,2024-12-19,2024-12-20,FedEx,46.71,"Gregory, Mitchell and Cummings",Manchester,Connecticut,UK,Delivered,Debit Card
306,1720,416,2026-05-07,2026-05-15,2026-05-14,UPS,79.56,Cook PLC,Toronto,Rhode Island,Canada,Delivered,Credit Card
307,4671,180,2026-05-18,2026-05-25,2026-05-23,DHL,32.49,Collins-Douglas,Bangalore,Georgia,India,Shipped,Cash
308,781,70,2026-05-16,2026-05-25,2026-05-17,UPS,28.72,Larson Inc,London,Montana,UK,Processing,UPI
309,2028,390,2024-11-14,2024-11-23,2024-11-18,DHL,64.64,Schneider-Murphy,Mumbai,Oklahoma,India,Shipped,Net Banking
310,619,325,2024-02-06,2024-02-10,2024-02-10,USPS,95.27,"Calderon, Rodgers and Jennings",Manchester,Texas,UK,Shipped,Cash
311,21,445,2025-10-17,2025-10-21,2025-10-23,FedEx,80.59,"Santiago, Romero and Smith",Vancouver,Colorado,Canada,Shipped,Debit Card
312,3520,423,2024-11-13,2024-11-19,2024-11-17,DHL,37.09,Peterson Group,Manchester,Idaho,UK,Processing,Debit Card
313,4638,437,2024-05-16,2024-05-26,2024-05-23,FedEx,14.46,Moore LLC,London,Iowa,UK,Shipped,Credit Card
314,1018,476,2023-12-27,2024-01-01,2023-12-31,USPS,24.22,"Conley, Stephenson and Johnson",Toronto,North Carolina,Canada,Processing,Debit Card
315,2473,82,2024-12-27,2025-01-03,2024-12-28,FedEx,40.33,"Anderson, Bennett and Martin",Manchester,Wyoming,UK,Processing,Debit Card
316,425,203,2026-07-03,2026-07-10,2026-07-09,FedEx,71.85,"Lamb, Martin and Kim",Bangalore,Wyoming,India,Delivered,Debit Card
317,3907,40,2025-04-21,2025-04-26,2025-04-26,USPS,5.88,"Ball, Montes and Bishop",Mumbai,Mississippi,India,Processing,UPI
318,988,441,2025-06-19,2025-06-28,2025-06-25,FedEx,26.75,"Allen, Sheppard and Mueller",Bangalore,Iowa,India,Delivered,Credit Card
319,846,161,2024-05-19,2024-05-27,2024-05-22,UPS,65.95,"Valentine, Joyce and Murray",Bangalore,Mississippi,India,Processing,Debit Card
320,561,272,2024-10-02,2024-10-05,2024-10-07,DHL,73.63,Shaw-Barnes,Bangalore,Wyoming,India,Processing,Debit Card
321,3373,316,2024-03-30,2024-04-09,2024-04-06,FedEx,18.3,"Taylor, Wright and Davidson",Hyderabad,Illinois,India,Delivered,Cash
322,3146,180,2025-02-18,2025-02-27,2025-02-21,DHL,66.24,Dawson PLC,Hyderabad,Oklahoma,India,Delivered,Cash
323,4924,308,2024-02-01,2024-02-08,2024-02-08,DHL,24.52,Hines LLC,Chicago,Maine,USA,Processing,Cash
324,1546,383,2025-06-19,2025-06-28,2025-06-22,USPS,41.66,Guerra Inc,Seattle,North Carolina,USA,Delivered,Net Banking
325,4866,37,2024-07-01,2024-07-04,2024-07-04,USPS,86.78,Arias-Perry,London,New Hampshire,UK,Processing,Net Banking
326,2994,280,2025-03-29,2025-04-03,2025-04-05,FedEx,60.8,Young-Vang,Toronto,North Carolina,Canada,Delivered,UPI
327,1768,21,2025-02-24,2025-02-27,2025-03-03,USPS,45.24,Flores Inc,Vancouver,Iowa,Canada,Shipped,Credit Card
328,4396,276,2026-04-27,2026-05-02,2026-04-30,FedEx,53.57,Taylor LLC,New York,Michigan,USA,Delivered,Debit Card
329,4395,168,2025-07-25,2025-08-03,2025-07-30,USPS,74.35,Blake Group,New York,Vermont,USA,Delivered,Credit Card
330,2003,45,2025-06-18,2025-06-27,2025-06-19,DHL,68.28,Bullock Inc,Toronto,South Carolina,Canada,Processing,Debit Card
331,979,7,2024-08-23,2024-08-28,2024-08-29,USPS,95.54,Dunn Ltd,Seattle,Indiana,USA,Processing,Cash
332,2124,86,2026-02-22,2026-03-02,2026-02-24,FedEx,36.83,Rodriguez-Roberts,London,North Dakota,UK,Shipped,UPI
333,4292,33,2024-11-01,2024-11-08,2024-11-07,USPS,53.52,Allen Ltd,New York,Delaware,USA,Delivered,Net Banking
334,4644,86,2026-03-16,2026-03-24,2026-03-18,FedEx,26.7,Rodriguez Group,London,New Jersey,UK,Processing,Credit Card
335,361,440,2026-02-04,2026-02-07,2026-02-06,DHL,41.38,Chen PLC,New York,Ohio,USA,Delivered,Debit Card
336,290,284,2024-08-01,2024-08-10,2024-08-03,USPS,92.01,Carter Inc,London,Virginia,UK,Shipped,UPI
337,639,293,2026-03-04,2026-03-12,2026-03-05,UPS,81.41,Duncan and Sons,Seattle,Minnesota,USA,Delivered,Net Banking
338,565,450,2026-05-20,2026-05-30,2026-05-27,DHL,13.21,Mills LLC,Manchester,Texas,UK,Shipped,Credit Card
339,3023,103,2023-11-05,2023-11-12,2023-11-10,USPS,39.99,"Romero, Mcneil and Spencer",London,North Dakota,UK,Shipped,Debit Card
340,4478,390,2025-03-20,2025-03-26,2025-03-22,FedEx,27.13,Reid LLC,New York,New Mexico,USA,Shipped,Credit Card
341,2745,1,2024-08-20,2024-08-29,2024-08-27,UPS,55.33,Kelly Inc,London,West Virginia,UK,Delivered,Net Banking
342,4031,493,2025-01-08,2025-01-11,2025-01-10,FedEx,92.52,"Sandoval, Garcia and Perkins",London,Kansas,UK,Processing,Net Banking
343,3052,235,2024-12-20,2024-12-24,2024-12-25,UPS,65.54,Bell LLC,Chicago,Florida,USA,Shipped,Credit Card
344,4849,291,2026-04-16,2026-04-19,2026-04-20,DHL,29.79,"Marshall, Dominguez and Welch",Hyderabad,Idaho,India,Shipped,Net Banking
345,2673,163,2024-02-17,2024-02-27,2024-02-20,UPS,17.93,"Parsons, Ellis and Carter",Hyderabad,California,India,Processing,Credit Card
346,1274,55,2023-09-29,2023-10-04,2023-10-03,USPS,16.47,Stewart LLC,Vancouver,Illinois,Canada,Shipped,Debit Card
347,3703,158,2025-09-30,2025-10-10,2025-10-03,UPS,81.72,"Kennedy, Johnson and Lucas",Seattle,Montana,USA,Shipped,Cash
348,331,111,2024-10-09,2024-10-17,2024-10-11,UPS,97.0,Glenn LLC,Chicago,Minnesota,USA,Shipped,Cash
349,402,347,2024-09-19,2024-09-26,2024-09-22,USPS,86.19,Kim-Ross,Hyderabad,Delaware,India,Processing,Cash
350,2047,49,2025-06-05,2025-06-15,2025-06-06,FedEx,10.86,Beltran-Crawford,Hyderabad,Missouri,India,Delivered,Debit Card
351,1624,422,2025-09-02,2025-09-11,2025-09-05,DHL,92.16,"Adams, Miller and Coleman",Chicago,Mississippi,USA,Delivered,Credit Card
352,529,102,2025-05-21,2025-05-31,2025-05-28,DHL,16.64,Gardner LLC,Hyderabad,Rhode Island,India,Shipped,Credit Card
353,1377,474,2023-12-29,2024-01-07,2024-01-05,FedEx,41.36,Guerrero-Parker,Vancouver,Colorado,Canada,Shipped,Debit Card
354,2900,110,2026-02-13,2026-02-18,2026-02-16,UPS,8.29,Jackson-Wallace,Manchester,Virginia,UK,Processing,Cash
355,2014,332,2025-06-16,2025-06-23,2025-06-20,FedEx,13.33,"Berg, Gomez and Bolton",Vancouver,Arizona,Canada,Shipped,Debit Card
356,3435,103,2024-09-21,2024-09-27,2024-09-27,DHL,50.57,Jones Ltd,New York,South Dakota,USA,Shipped,UPI
357,4634,258,2025-04-14,2025-04-22,2025-04-18,FedEx,35.29,"Owen, Shelton and Cisneros",London,Mississippi,UK,Delivered,Credit Card
358,2302,30,2024-02-29,2024-03-10,2024-03-05,UPS,14.51,"Harrington, Johnson and Jones",London,Rhode Island,UK,Processing,Debit Card
359,2184,274,2026-04-20,2026-04-23,2026-04-27,USPS,38.71,Reyes-Bradley,Mumbai,Mississippi,India,Delivered,Debit Card
360,1938,304,2026-02-16,2026-02-24,2026-02-23,DHL,95.02,"Cole, Watson and Wallace",London,Georgia,UK,Processing,Debit Card
361,4613,486,2023-11-19,2023-11-25,2023-11-26,UPS,51.59,Moreno Group,Vancouver,Oregon,Canada,Delivered,Credit Card
362,1906,309,2024-11-22,2024-11-28,2024-11-23,DHL,92.2,Wright-Wilson,Toronto,Tennessee,Canada,Delivered,Debit Card
363,2792,368,2024-05-07,2024-05-12,2024-05-14,FedEx,19.03,"Hughes, Hoffman and Green",London,New York,UK,Processing,Debit Card
364,909,434,2024-08-30,2024-09-07,2024-08-31,FedEx,36.97,Lewis-Carr,Manchester,Virginia,UK,Shipped,Debit Card
365,1291,375,2026-07-05,2026-07-14,2026-07-12,UPS,72.18,Martinez Inc,Vancouver,New York,Canada,Processing,Cash
366,2924,115,2025-06-24,2025-06-29,2025-06-28,UPS,21.88,"Wallace, Miller and Fleming",Manchester,Idaho,UK,Delivered,Cash
367,3208,436,2024-11-30,2024-12-03,2024-12-02,FedEx,93.99,Mckinney-Pierce,London,Texas,UK,Delivered,UPI
368,638,122,2024-10-16,2024-10-24,2024-10-19,FedEx,83.06,Joseph Ltd,Mumbai,Maryland,India,Processing,UPI
369,3659,6,2026-04-08,2026-04-15,2026-04-10,FedEx,38.3,Hicks-Martinez,Mumbai,Idaho,India,Delivered,Credit Card
370,395,198,2024-05-30,2024-06-09,2024-06-05,USPS,51.84,Tyler Inc,Toronto,Florida,Canada,Shipped,UPI
371,4474,193,2025-02-02,2025-02-06,2025-02-09,UPS,47.87,"Wood, Lara and Arnold",Toronto,Oklahoma,Canada,Delivered,UPI
372,165,164,2026-02-27,2026-03-06,2026-02-28,UPS,89.35,Parker Ltd,New York,Colorado,USA,Delivered,Credit Card
373,4482,483,2025-08-04,2025-08-08,2025-08-07,USPS,94.53,Hammond-Morrow,Toronto,North Dakota,Canada,Delivered,Cash
374,3557,81,2023-11-14,2023-11-17,2023-11-15,UPS,43.88,Day-Cole,London,Florida,UK,Processing,Cash
375,2174,339,2026-06-13,2026-06-20,2026-06-16,FedEx,42.33,Anderson-Calderon,Hyderabad,North Dakota,India,Processing,Net Banking
376,1259,28,2025-11-25,2025-12-03,2025-11-26,DHL,83.27,"White, Burch and Reynolds",Toronto,South Dakota,Canada,Processing,Cash
377,3935,103,2023-10-17,2023-10-21,2023-10-18,DHL,97.82,"Hernandez, Martin and Morris",Hyderabad,Delaware,India,Shipped,Credit Card
378,2527,402,2024-07-07,2024-07-16,2024-07-11,FedEx,65.98,"Jacobson, Singleton and King",Vancouver,Minnesota,Canada,Shipped,Debit Card
379,3040,454,2026-04-04,2026-04-13,2026-04-07,FedEx,30.01,Martinez-Turner,Bangalore,Oklahoma,India,Shipped,UPI
380,1854,429,2025-10-28,2025-11-04,2025-11-02,FedEx,13.14,"Davidson, Vargas and Carpenter",Seattle,Colorado,USA,Shipped,Cash
381,3392,498,2024-04-13,2024-04-19,2024-04-18,USPS,96.73,"Le, Jacobs and Kirby",New York,Texas,USA,Processing,Net Banking
382,4692,452,2025-12-14,2025-12-20,2025-12-18,USPS,90.76,Miller Ltd,London,Arizona,UK,Processing,Credit Card
383,4114,293,2026-01-03,2026-01-08,2026-01-04,UPS,97.36,"Clark, Armstrong and Montgomery",Toronto,Kentucky,Canada,Delivered,Debit Card
384,350,217,2023-09-08,2023-09-12,2023-09-14,UPS,84.24,"Gardner, May and Turner",Toronto,New York,Canada,Shipped,UPI
385,549,45,2024-08-06,2024-08-15,2024-08-11,DHL,54.37,Evans-Jones,Vancouver,Utah,Canada,Delivered,Cash
386,4814,268,2023-10-24,2023-11-02,2023-10-25,UPS,58.83,Perry-Marshall,Toronto,Hawaii,Canada,Processing,Credit Card
387,866,289,2025-01-01,2025-01-05,2025-01-08,USPS,30.09,Edwards Ltd,Manchester,Rhode Island,UK,Processing,Net Banking
388,4687,312,2024-11-30,2024-12-10,2024-12-01,USPS,18.67,Hester-Anderson,Bangalore,Washington,India,Processing,Net Banking
